actor1,actor2,relation_exist,relation_label,confidence,runtime_seconds
AIRLINE,AMERICAN,1,-1,0.968326,6.2e-05
AIRLINE,ARMY OFFICER,1,-1,0.933291,0.000137
AIRLINE,ASSAM,1,1,0.985232,0.00012
AIRLINE,ASSAMESE,1,1,0.994222,0.000137
AIRLINE,BANGLADESHI,1,-1,0.992687,1e-05
AIRLINE,BANK,1,-1,0.965155,8.2e-05
AIRLINE,BENGALI,1,-1,0.985232,0.000106
AIRLINE,BENGHAZI,0,0,0.0,8.3e-05
AIRLINE,BETI,1,-1,0.994921,7.9e-05
AIRLINE,BIHARI,1,1,0.99258,0.00015
AIRLINE,BOEING,1,-1,0.934618,0.000111
AIRLINE,BORDER SECURITY,1,1,0.998649,0.000119
AIRLINE,BUSINESS,1,-1,0.997738,3.9e-05
AIRLINE,CHAMBER,0,0,0.0,8.3e-05
AIRLINE,CHANCELLOR,1,-1,0.961605,7.2e-05
AIRLINE,CHIEF JUSTICE,1,-1,0.973713,0.000145
AIRLINE,COLLEGE,1,-1,0.999483,9.3e-05
AIRLINE,COMILLA,1,-1,0.993073,7.5e-05
AIRLINE,COMMUNITY,1,-1,0.991761,0.00012
AIRLINE,CONGRESS,1,1,0.959435,8.9e-05
AIRLINE,DELEGATE,0,0,0.0,8.1e-05
AIRLINE,DEPUTY,0,0,0.0,8e-05
AIRLINE,DETAINEE,1,1,0.999489,4.8e-05
AIRLINE,DHAKA,1,-1,0.892993,1.5e-05
AIRLINE,DIPLOMAT,1,-1,0.98349,3e-05
AIRLINE,DRUG TRAFFICKER,1,1,0.871821,4.1e-05
AIRLINE,EDUCATION MINIST,0,0,0.0,8e-05
AIRLINE,ELECTION COMMISSION,1,1,0.995282,7.3e-05
AIRLINE,EMPLOYER,0,0,0.0,8.4e-05
AIRLINE,EXTERNAL AFFAIRS MINIST,0,0,0.0,8e-05
AIRLINE,FARMER,1,-1,0.958654,8.2e-05
AIRLINE,FINANCE MINIST,1,1,0.912461,0.000183
AIRLINE,FISHER,0,0,0.0,9.5e-05
AIRLINE,GAZIPUR,1,-1,0.986264,0.000112
AIRLINE,GENEVA,1,-1,0.994017,7.5e-05
AIRLINE,GOVERNMENT,1,-1,0.851113,4.8e-05
AIRLINE,HEALTH DEPARTMENT,0,0,0.0,8.4e-05
AIRLINE,HEALTH MINIST,1,1,0.912461,0.000133
AIRLINE,HINDU,1,1,0.995095,0.00012
AIRLINE,HOSPITAL,0,0,0.0,0.00011
AIRLINE,INDUSTRY,1,-1,0.949299,0.000106
AIRLINE,INTELLIGENCE,1,-1,0.993146,8e-05
AIRLINE,INTERIM GOVERNMENT,1,-1,0.975219,0.000144
AIRLINE,INTERIOR MINIST,0,0,0.0,9.5e-05
AIRLINE,IRAN,0,0,0.0,9.4e-05
AIRLINE,ISLAM,1,-1,0.851113,6.2e-05
AIRLINE,JOURNALIST,1,-1,0.988277,0.000105
AIRLINE,JUDICIARY,0,0,0.0,8.1e-05
AIRLINE,JUNTA CHIEF,1,-1,0.996967,0.000131
AIRLINE,KHALEDA ZIA,1,1,0.930731,0.000163
AIRLINE,KHULNA,1,-1,0.999291,6.5e-05
AIRLINE,KISHOREGANJ,0,0,0.0,8.5e-05
AIRLINE,LAWMAKER,1,1,0.973969,0.000127
AIRLINE,LONDON,1,-1,0.979977,4.6e-05
AIRLINE,MEDIA,1,1,0.985211,0.000108
AIRLINE,MIGRANT WORKER,1,-1,0.990876,0.00013
AIRLINE,MINIST,1,-1,0.859846,4.3e-05
AIRLINE,MINIST OF WOMEN,0,0,0.0,8.3e-05
AIRLINE,MINISTRY,0,0,0.0,9.1e-05
AIRLINE,MUMBAI,1,1,0.998214,3.2e-05
AIRLINE,MUSLIM,1,-1,0.984953,0.000118
AIRLINE,MYANMAR,1,1,0.995467,0.00013
AIRLINE,NATIONAL BOARD OF REVENUE,0,0,0.0,0.000101
AIRLINE,NATIONAL ECONOMIC COUNCIL,1,-1,0.963323,9.1e-05
AIRLINE,NATIONAL SECURITY ADVISER,0,0,0.0,0.000197
AIRLINE,NEPAL,1,1,0.995709,8.9e-05
AIRLINE,NEPALI,1,1,0.997019,0.000104
AIRLINE,NEW DELHI,1,-1,0.980154,0.00011
AIRLINE,PAKISTAN,1,1,0.958654,0.00011
AIRLINE,PARLIAMENT,1,1,0.974199,6.1e-05
AIRLINE,PARLIAMENTARIAN,0,0,0.0,0.00012
AIRLINE,PARTY LEADER,1,1,0.974867,0.000153
AIRLINE,POLICE,1,1,0.998214,2.8e-05
AIRLINE,PRESIDENT,1,-1,0.955876,0.000151
AIRLINE,PRIME MINISTER,1,-1,0.98349,3.3e-05
AIRLINE,PROFESSOR,0,0,0.0,9.2e-05
AIRLINE,PROTESTER,1,-1,0.999132,7.5e-05
AIRLINE,PUNE,1,1,0.998816,2.5e-05
AIRLINE,RAJSHAHI,0,0,0.0,8.7e-05
AIRLINE,REPRESENTATIVES,1,-1,0.959073,8.4e-05
AIRLINE,REUTERS,1,-1,0.970307,5.5e-05
AIRLINE,RIGHTS GROUP,1,-1,0.998707,0.000118
AIRLINE,RULING PARTY,1,-1,0.951746,8.9e-05
AIRLINE,SALAUDDIN,0,0,0.0,9.8e-05
AIRLINE,SAUDI ARABIA,0,0,0.0,8.3e-05
AIRLINE,SENA,1,-1,0.933291,0.000133
AIRLINE,SINGAPORE,1,1,0.996577,0.000137
AIRLINE,SOMALIA,0,0,0.0,8.5e-05
AIRLINE,SPOKESMAN,1,-1,0.87726,0.000152
AIRLINE,STATE MINIST,0,0,0.0,8.2e-05
AIRLINE,STUDENT,1,1,0.98701,3.2e-05
AIRLINE,SUPREME COURT,0,0,0.0,8.4e-05
AIRLINE,SYRIA,1,-1,0.986432,0.000152
AIRLINE,TANGAIL,1,-1,0.969721,0.000164
AIRLINE,THE EUROPEAN UNION,0,0,0.0,9.1e-05
AIRLINE,THE OPPOSITION,1,1,0.993514,0.000168
AIRLINE,THE PM,0,0,0.0,0.0001
AIRLINE,THE UN,1,-1,0.995197,7.2e-05
AIRLINE,THE US,1,-1,0.951746,9.1e-05
AIRLINE,TRADER,1,1,0.956364,0.000164
AIRLINE,TRIBUNAL,1,-1,0.988492,0.000192
AIRLINE,TURKEY,1,-1,0.968518,0.00016
AIRLINE,TURKISH,1,-1,0.933291,0.000178
AIRLINE,UNICEF,1,1,0.973616,0.00031
AIRLINE,UNITED KINGDOM,1,-1,0.925131,1.9e-05
AIRLINE,UNITED NATIONS,0,0,0.0,9.6e-05
AIRLINE,VOTER,1,1,0.941356,0.000149
AIRLINE,WEST BENGAL,1,-1,0.997212,0.000109
AIRLINE,WORKER,0,0,0.0,9.1e-05
AIRLINE,WORLD HEALTH ORGANIZATION,1,-1,0.973345,0.000163
AL JAZEERA,AMBASSADOR,1,-1,0.922031,0.000113
AL JAZEERA,AMERICAN,1,-1,0.98418,0.000134
AL JAZEERA,ARMY OFFICER,1,-1,0.692993,0.000144
AL JAZEERA,ASSAM,1,1,0.944681,4.2e-05
AL JAZEERA,ASSAMESE,1,-1,0.997398,0.000125
AL JAZEERA,BANGLADESHI,1,1,0.5,1.1e-05
AL JAZEERA,BANK,1,-1,0.797202,8.5e-05
AL JAZEERA,BENGALI,1,-1,0.5,6.2e-05
AL JAZEERA,BENGHAZI,0,0,0.0,9.1e-05
AL JAZEERA,BETI,1,-1,0.952188,7.4e-05
AL JAZEERA,BIHARI,1,-1,0.995818,0.000131
AL JAZEERA,BOEING,1,-1,0.964809,0.000138
AL JAZEERA,BORDER SECURITY,1,-1,0.978113,0.000129
AL JAZEERA,BUSINESS,1,1,0.78269,4.4e-05
AL JAZEERA,CHAMBER,0,0,0.0,8.4e-05
AL JAZEERA,CHANCELLOR,1,-1,0.980875,0.000118
AL JAZEERA,CHIEF JUSTICE,1,-1,0.978715,0.000166
AL JAZEERA,COLLEGE,1,1,0.983489,0.000111
AL JAZEERA,COMILLA,1,1,0.780654,9.2e-05
AL JAZEERA,COMMUNITY,1,1,0.995075,0.00011
AL JAZEERA,CONGRESS,1,1,0.613817,2.3e-05
AL JAZEERA,DELEGATE,0,0,0.0,9.4e-05
AL JAZEERA,DEPUTY,0,0,0.0,9e-05
AL JAZEERA,DETAINEE,1,-1,0.963757,6.1e-05
AL JAZEERA,DHAKA,1,-1,0.963757,5.6e-05
AL JAZEERA,DIPLOMAT,1,-1,0.991645,8.6e-05
AL JAZEERA,DRUG TRAFFICKER,1,1,0.953812,7.5e-05
AL JAZEERA,EDUCATION MINIST,0,0,0.0,9e-05
AL JAZEERA,ELECTION COMMISSION,1,-1,0.812898,0.000111
AL JAZEERA,EMPLOYER,0,0,0.0,0.000168
AL JAZEERA,EXTERNAL AFFAIRS MINIST,0,0,0.0,0.000121
AL JAZEERA,FARMER,1,-1,0.978346,0.000141
AL JAZEERA,FINANCE MINIST,1,-1,0.5,0.000173
AL JAZEERA,FISHER,0,0,0.0,0.000103
AL JAZEERA,GAZIPUR,1,-1,0.990766,0.000169
AL JAZEERA,GENEVA,1,-1,0.943825,0.000286
AL JAZEERA,GOVERNMENT,1,1,0.5,9.8e-05
AL JAZEERA,HEALTH DEPARTMENT,0,0,0.0,0.000106
AL JAZEERA,HEALTH MINIST,1,-1,0.5,0.000152
AL JAZEERA,HINDU,1,1,0.5,1.9e-05
AL JAZEERA,HOSPITAL,0,0,0.0,8.6e-05
AL JAZEERA,INDUSTRY,1,-1,0.97314,0.00013
AL JAZEERA,INTELLIGENCE,1,-1,0.935845,8.5e-05
AL JAZEERA,INTERIM GOVERNMENT,1,-1,0.87745,0.000147
AL JAZEERA,INTERIOR MINIST,0,0,0.0,9.6e-05
AL JAZEERA,IRAN,0,0,0.0,0.000126
AL JAZEERA,ISLAM,1,-1,0.942498,0.000117
AL JAZEERA,JOURNALIST,1,-1,0.892905,0.000114
AL JAZEERA,JUDICIARY,0,0,0.0,8.6e-05
AL JAZEERA,JUNTA CHIEF,1,1,0.999233,0.000113
AL JAZEERA,KHALEDA ZIA,1,-1,0.778355,0.000151
AL JAZEERA,KHULNA,1,1,0.953812,7.1e-05
AL JAZEERA,KISHOREGANJ,0,0,0.0,8.2e-05
AL JAZEERA,LAWMAKER,1,-1,0.874993,0.000126
AL JAZEERA,LONDON,1,-1,0.989911,9.2e-05
AL JAZEERA,MEDIA,1,1,0.989594,0.000133
AL JAZEERA,MIGRANT WORKER,1,-1,0.740206,0.00011
AL JAZEERA,MINIST,1,-1,0.947247,0.0001
AL JAZEERA,MINIST OF WOMEN,0,0,0.0,8.5e-05
AL JAZEERA,MINISTRY,0,0,0.0,8.4e-05
AL JAZEERA,MUMBAI,1,-1,0.80516,3.5e-05
AL JAZEERA,MUSLIM,1,1,0.986679,0.000125
AL JAZEERA,MYANMAR,1,-1,0.998537,9.8e-05
AL JAZEERA,NATIONAL BOARD OF REVENUE,0,0,0.0,9.3e-05
AL JAZEERA,NATIONAL ECONOMIC COUNCIL,1,1,0.79793,6e-05
AL JAZEERA,NATIONAL SECURITY ADVISER,0,0,0.0,8.6e-05
AL JAZEERA,NEPAL,1,-1,0.712626,6.4e-05
AL JAZEERA,NEPALI,1,1,0.753242,4.7e-05
AL JAZEERA,NEW DELHI,1,-1,0.989999,9.1e-05
AL JAZEERA,PAKISTAN,1,1,0.978346,0.000128
AL JAZEERA,PARLIAMENT,1,-1,0.5,5.9e-05
AL JAZEERA,PARLIAMENTARIAN,0,0,0.0,8.5e-05
AL JAZEERA,PARTY LEADER,1,1,0.5,0.000123
AL JAZEERA,POLICE,1,-1,0.80516,3.1e-05
AL JAZEERA,PRESIDENT,1,-1,0.970131,0.000152
AL JAZEERA,PRIME MINISTER,1,-1,0.80516,3.4e-05
AL JAZEERA,PROFESSOR,0,0,0.0,8.6e-05
AL JAZEERA,PROTESTER,1,1,0.946344,7.7e-05
AL JAZEERA,PUNE,1,-1,0.840004,2.8e-05
AL JAZEERA,RAJSHAHI,0,0,0.0,8.7e-05
AL JAZEERA,REPRESENTATIVES,1,1,0.771966,6.7e-05
AL JAZEERA,REUTERS,1,-1,0.985154,0.000106
AL JAZEERA,RIGHTS GROUP,1,1,0.978887,0.000128
AL JAZEERA,RULING PARTY,1,1,0.997095,9.7e-05
AL JAZEERA,SALAUDDIN,0,0,0.0,8.2e-05
AL JAZEERA,SAUDI ARABIA,0,0,0.0,8.2e-05
AL JAZEERA,SENA,1,-1,0.692993,0.000131
AL JAZEERA,SINGAPORE,1,-1,0.999035,0.000116
AL JAZEERA,SOMALIA,0,0,0.0,8.3e-05
AL JAZEERA,SPOKESMAN,1,1,0.5,2.9e-05
AL JAZEERA,STATE MINIST,0,0,0.0,8.4e-05
AL JAZEERA,STUDENT,1,1,0.993387,8.3e-05
AL JAZEERA,SUPREME COURT,0,0,0.0,8.2e-05
AL JAZEERA,SYRIA,1,-1,0.944936,0.000145
AL JAZEERA,TANGAIL,1,1,0.930123,0.000156
AL JAZEERA,THE EUROPEAN UNION,0,0,0.0,8.6e-05
AL JAZEERA,THE OPPOSITION,1,1,0.992072,6.5e-05
AL JAZEERA,THE PM,0,0,0.0,8.9e-05
AL JAZEERA,THE UN,1,-1,0.954758,7.2e-05
AL JAZEERA,THE US,1,1,0.728457,8.5e-05
AL JAZEERA,TRADER,1,1,0.965919,0.000156
AL JAZEERA,TRIBUNAL,1,-1,0.95334,0.000157
AL JAZEERA,TURKEY,1,-1,0.849428,0.000144
AL JAZEERA,TURKISH,1,-1,0.692993,0.000132
AL JAZEERA,UNICEF,1,-1,0.713228,0.000147
AL JAZEERA,UNITED KINGDOM,1,1,0.828186,2.3e-05
AL JAZEERA,UNITED NATIONS,0,0,0.0,8.5e-05
AL JAZEERA,VOTER,1,-1,0.670125,9.3e-05
AL JAZEERA,WEST BENGAL,1,1,0.930744,0.000114
AL JAZEERA,WORKER,0,0,0.0,8.5e-05
AL JAZEERA,WORLD HEALTH ORGANIZATION,1,-1,0.982958,0.000202
AMBASSADOR,AMERICAN,1,-1,0.995181,0.000131
AMBASSADOR,ARMY OFFICER,1,-1,0.985916,0.000155
AMBASSADOR,ASSAM,1,1,0.994617,0.00012
AMBASSADOR,ASSAMESE,1,1,0.995388,0.000142
AMBASSADOR,BANGLADESHI,1,-1,0.98028,1e-05
AMBASSADOR,BANK,1,1,0.990046,4.5e-05
AMBASSADOR,BENGALI,1,-1,0.994617,0.000114
AMBASSADOR,BENGHAZI,0,0,0.0,9.1e-05
AMBASSADOR,BETI,1,-1,0.998336,9e-05
AMBASSADOR,BIHARI,1,1,0.994355,0.000147
AMBASSADOR,BOEING,1,-1,0.986208,0.000114
AMBASSADOR,BORDER SECURITY,1,1,0.997863,9.4e-05
AMBASSADOR,BUSINESS,1,-1,0.994647,2.2e-05
AMBASSADOR,CHAMBER,0,0,0.0,8.5e-05
AMBASSADOR,CHANCELLOR,1,-1,0.994251,8.6e-05
AMBASSADOR,CHIEF JUSTICE,1,-1,0.987619,0.000155
AMBASSADOR,COLLEGE,1,-1,0.99902,6.1e-05
AMBASSADOR,COMILLA,1,-1,0.987958,4.5e-05
AMBASSADOR,COMMUNITY,1,-1,0.995328,0.00018
AMBASSADOR,CONGRESS,1,1,0.991567,0.000103
AMBASSADOR,DELEGATE,0,0,0.0,9e-05
AMBASSADOR,DEPUTY,0,0,0.0,8.5e-05
AMBASSADOR,DETAINEE,1,1,0.998924,2.6e-05
AMBASSADOR,DHAKA,1,-1,0.992247,3.3e-05
AMBASSADOR,DIPLOMAT,1,-1,0.997331,4.9e-05
AMBASSADOR,DRUG TRAFFICKER,1,-1,0.99851,2.8e-05
AMBASSADOR,EDUCATION MINIST,0,0,0.0,8.2e-05
AMBASSADOR,ELECTION COMMISSION,1,1,0.991785,4.2e-05
AMBASSADOR,EMPLOYER,0,0,0.0,8.1e-05
AMBASSADOR,EXTERNAL AFFAIRS MINIST,0,0,0.0,8e-05
AMBASSADOR,FARMER,1,-1,0.991401,9.1e-05
AMBASSADOR,FINANCE MINIST,1,1,0.877821,0.00012
AMBASSADOR,FISHER,0,0,0.0,8.4e-05
AMBASSADOR,GAZIPUR,1,-1,0.996208,0.000101
AMBASSADOR,GENEVA,1,-1,0.998095,8.6e-05
AMBASSADOR,GOVERNMENT,1,-1,0.982743,6.6e-05
AMBASSADOR,HEALTH DEPARTMENT,0,0,0.0,8.1e-05
AMBASSADOR,HEALTH MINIST,1,1,0.877821,0.000118
AMBASSADOR,HINDU,1,1,0.998384,8.6e-05
AMBASSADOR,HOSPITAL,0,0,0.0,8.2e-05
AMBASSADOR,INDUSTRY,1,-1,0.989401,0.000101
AMBASSADOR,INTELLIGENCE,1,-1,0.997869,8.7e-05
AMBASSADOR,INTERIM GOVERNMENT,1,-1,0.991453,0.000144
AMBASSADOR,INTERIOR MINIST,0,0,0.0,8.3e-05
AMBASSADOR,IRAN,0,0,0.0,8.1e-05
AMBASSADOR,ISLAM,1,-1,0.982743,7.3e-05
AMBASSADOR,JOURNALIST,1,-1,0.996676,0.000118
AMBASSADOR,JUDICIARY,0,0,0.0,0.000111
AMBASSADOR,JUNTA CHIEF,1,-1,0.997259,0.000186
AMBASSADOR,KHALEDA ZIA,1,1,0.971981,0.000163
AMBASSADOR,KHULNA,1,-1,0.99851,3.3e-05
AMBASSADOR,KISHOREGANJ,0,0,0.0,9.4e-05
AMBASSADOR,LAWMAKER,1,1,0.991067,0.000127
AMBASSADOR,LONDON,1,-1,0.996823,6.7e-05
AMBASSADOR,MEDIA,1,1,0.99461,0.000115
AMBASSADOR,MIGRANT WORKER,1,-1,0.994912,0.000159
AMBASSADOR,MINIST,1,-1,0.98427,7.3e-05
AMBASSADOR,MINIST OF WOMEN,0,0,0.0,0.000103
AMBASSADOR,MINISTRY,0,0,0.0,0.000103
AMBASSADOR,MUMBAI,1,1,0.99577,2.8e-05
AMBASSADOR,MUSLIM,1,-1,0.994526,0.000175
AMBASSADOR,MYANMAR,1,1,0.997164,0.000137
AMBASSADOR,NATIONAL BOARD OF REVENUE,0,0,0.0,9.2e-05
AMBASSADOR,NATIONAL ECONOMIC COUNCIL,1,-1,0.99239,9.3e-05
AMBASSADOR,NATIONAL SECURITY ADVISER,0,0,0.0,8.5e-05
AMBASSADOR,NEPAL,1,1,0.947423,8e-06
AMBASSADOR,NEPALI,1,1,0.998392,0.000103
AMBASSADOR,NEW DELHI,1,-1,0.996848,5.8e-05
AMBASSADOR,PAKISTAN,1,1,0.991401,9e-05
AMBASSADOR,PARLIAMENT,1,1,0.954988,2.5e-05
AMBASSADOR,PARLIAMENTARIAN,0,0,0.0,8.3e-05
AMBASSADOR,PARTY LEADER,1,1,0.991344,0.000151
AMBASSADOR,POLICE,1,1,0.99577,2.2e-05
AMBASSADOR,PRESIDENT,1,-1,0.985615,0.000176
AMBASSADOR,PRIME MINISTER,1,-1,0.997331,5.6e-05
AMBASSADOR,PROFESSOR,0,0,0.0,8.7e-05
AMBASSADOR,PROTESTER,1,-1,0.998174,4.5e-05
AMBASSADOR,PUNE,1,1,0.997195,1.5e-05
AMBASSADOR,RAJSHAHI,0,0,0.0,8.4e-05
AMBASSADOR,REPRESENTATIVES,1,-1,0.99149,9.6e-05
AMBASSADOR,REUTERS,1,-1,0.995456,0.00011
AMBASSADOR,RIGHTS GROUP,1,-1,0.997955,0.000121
AMBASSADOR,RULING PARTY,1,-1,0.989927,0.00012
AMBASSADOR,SALAUDDIN,0,0,0.0,0.000117
AMBASSADOR,SAUDI ARABIA,0,0,0.0,0.000107
AMBASSADOR,SENA,1,-1,0.985916,0.00019
AMBASSADOR,SINGAPORE,1,1,0.996978,0.000172
AMBASSADOR,SOMALIA,0,0,0.0,0.00011
AMBASSADOR,SPOKESMAN,1,-1,0.831267,0.000165
AMBASSADOR,STATE MINIST,0,0,0.0,9.1e-05
AMBASSADOR,STUDENT,1,1,0.997849,5.2e-05
AMBASSADOR,SUPREME COURT,0,0,0.0,9.5e-05
AMBASSADOR,SYRIA,1,-1,0.992904,0.00016
AMBASSADOR,TANGAIL,1,-1,0.982764,0.000159
AMBASSADOR,THE EUROPEAN UNION,0,0,0.0,8.4e-05
AMBASSADOR,THE OPPOSITION,1,1,0.996175,0.000138
AMBASSADOR,THE PM,0,0,0.0,8.8e-05
AMBASSADOR,THE UN,1,-1,0.998411,8.5e-05
AMBASSADOR,THE US,1,-1,0.989927,0.000102
AMBASSADOR,TRADER,1,1,0.980957,0.000153
AMBASSADOR,TRIBUNAL,1,-1,0.99382,0.000149
AMBASSADOR,TURKEY,1,-1,0.989402,0.000144
AMBASSADOR,TURKISH,1,-1,0.985916,0.000133
AMBASSADOR,UNICEF,1,1,0.961725,0.000126
AMBASSADOR,UNITED KINGDOM,1,-1,0.996752,1.6e-05
AMBASSADOR,UNITED NATIONS,0,0,0.0,8.2e-05
AMBASSADOR,VOTER,1,1,0.987682,0.000102
AMBASSADOR,WEST BENGAL,1,-1,0.995354,9.1e-05
AMBASSADOR,WORKER,0,0,0.0,0.000104
AMBASSADOR,WORLD HEALTH ORGANIZATION,1,-1,0.993403,0.000129
AMERICAN,ARMY OFFICER,1,1,0.933236,0.000132
AMERICAN,ASSAM,1,-1,0.990956,0.000101
AMERICAN,ASSAMESE,1,-1,0.997049,0.000134
AMERICAN,BANGLADESHI,1,1,0.977124,6.3e-05
AMERICAN,BANK,1,1,0.975768,6.1e-05
AMERICAN,BENGALI,1,1,0.990956,9.7e-05
AMERICAN,BENGHAZI,0,0,0.0,8.4e-05
AMERICAN,BETI,1,1,0.99753,5e-05
AMERICAN,BIHARI,1,-1,0.995853,0.000139
AMERICAN,BOEING,1,1,0.935283,0.000103
AMERICAN,BORDER SECURITY,1,1,0.999167,0.000132
AMERICAN,BUSINESS,1,1,0.992138,9e-05
AMERICAN,CHAMBER,0,0,0.0,8.3e-05
AMERICAN,CHANCELLOR,1,1,0.95633,6.6e-05
AMERICAN,CHIEF JUSTICE,1,1,0.976959,0.00015
AMERICAN,COLLEGE,1,-1,0.99656,0.00011
AMERICAN,COMILLA,1,-1,0.953938,0.0001
AMERICAN,COMMUNITY,1,1,0.99546,0.000114
AMERICAN,CONGRESS,1,-1,0.969257,7.2e-05
AMERICAN,DELEGATE,0,0,0.0,8.4e-05
AMERICAN,DEPUTY,0,0,0.0,8.2e-05
AMERICAN,DETAINEE,1,1,0.994852,7.3e-05
AMERICAN,DHAKA,1,1,0.880255,8e-06
AMERICAN,DIPLOMAT,1,1,0.990014,1.7e-05
AMERICAN,DRUG TRAFFICKER,1,-1,0.88874,2.7e-05
AMERICAN,EDUCATION MINIST,0,0,0.0,8.7e-05
AMERICAN,ELECTION COMMISSION,1,1,0.998465,9.3e-05
AMERICAN,EMPLOYER,0,0,0.0,8.2e-05
AMERICAN,EXTERNAL AFFAIRS MINIST,0,0,0.0,8e-05
AMERICAN,FARMER,1,1,0.968326,7.2e-05
AMERICAN,FINANCE MINIST,1,1,0.973259,0.000141
AMERICAN,FISHER,0,0,0.0,8.2e-05
AMERICAN,GAZIPUR,1,1,0.988414,8.3e-05
AMERICAN,GENEVA,1,1,0.996815,5.6e-05
AMERICAN,GOVERNMENT,1,1,0.855084,3.4e-05
AMERICAN,HEALTH DEPARTMENT,0,0,0.0,8.2e-05
AMERICAN,HEALTH MINIST,1,1,0.973259,0.000142
AMERICAN,HINDU,1,-1,0.99766,4.6e-05
AMERICAN,HOSPITAL,0,0,0.0,8.1e-05
AMERICAN,INDUSTRY,1,1,0.956433,7.9e-05
AMERICAN,INTELLIGENCE,1,1,0.996065,6.3e-05
AMERICAN,INTERIM GOVERNMENT,1,1,0.980734,0.000132
AMERICAN,INTERIOR MINIST,0,0,0.0,8.1e-05
AMERICAN,IRAN,0,0,0.0,8.1e-05
AMERICAN,ISLAM,1,1,0.855084,4.1e-05
AMERICAN,JOURNALIST,1,1,0.990941,8.9e-05
AMERICAN,JUDICIARY,0,0,0.0,8e-05
AMERICAN,JUNTA CHIEF,1,1,0.99877,0.000121
AMERICAN,KHALEDA ZIA,1,-1,0.934352,0.000153
AMERICAN,KHULNA,1,-1,0.993434,8.2e-05
AMERICAN,KISHOREGANJ,0,0,0.0,8.2e-05
AMERICAN,LAWMAKER,1,-1,0.979299,0.000112
AMERICAN,LONDON,1,1,0.985992,2.7e-05
AMERICAN,MEDIA,1,-1,0.990937,8.9e-05
AMERICAN,MIGRANT WORKER,1,1,0.994764,0.000122
AMERICAN,MINIST,1,1,0.869685,2.9e-05
AMERICAN,MINIST OF WOMEN,0,0,0.0,8.2e-05
AMERICAN,MINISTRY,0,0,0.0,8.1e-05
AMERICAN,MUMBAI,1,-1,0.993244,8.3e-05
AMERICAN,MUSLIM,1,1,0.990705,9.3e-05
AMERICAN,MYANMAR,1,-1,0.998031,0.000107
AMERICAN,NATIONAL BOARD OF REVENUE,0,0,0.0,8.1e-05
AMERICAN,NATIONAL ECONOMIC COUNCIL,1,1,0.973743,6.4e-05
AMERICAN,NATIONAL SECURITY ADVISER,0,0,0.0,8.1e-05
AMERICAN,NEPAL,1,-1,0.988145,0.000105
AMERICAN,NEPALI,1,-1,0.9986,8.5e-05
AMERICAN,NEW DELHI,1,1,0.986209,2.6e-05
AMERICAN,PAKISTAN,1,-1,0.968326,6.7e-05
AMERICAN,PARLIAMENT,1,1,0.994623,7.6e-05
AMERICAN,PARLIAMENTARIAN,0,0,0.0,8.2e-05
AMERICAN,PARTY LEADER,1,-1,0.980333,0.000134
AMERICAN,POLICE,1,1,0.977776,5.2e-05
AMERICAN,PRESIDENT,1,1,0.955341,0.000136
AMERICAN,PRIME MINISTER,1,1,0.990014,1.9e-05
AMERICAN,PROFESSOR,0,0,0.0,8.2e-05
AMERICAN,PROTESTER,1,-1,0.992358,8.5e-05
AMERICAN,PUNE,1,-1,0.994814,7.6e-05
AMERICAN,RAJSHAHI,0,0,0.0,8.2e-05
AMERICAN,REPRESENTATIVES,1,1,0.968826,6.9e-05
AMERICAN,REUTERS,1,1,0.97208,3.9e-05
AMERICAN,RIGHTS GROUP,1,-1,0.993591,0.000131
AMERICAN,RULING PARTY,1,1,0.959672,7.5e-05
AMERICAN,SALAUDDIN,0,0,0.0,8.2e-05
AMERICAN,SAUDI ARABIA,0,0,0.0,8.1e-05
AMERICAN,SENA,1,1,0.933236,0.000124
AMERICAN,SINGAPORE,1,-1,0.998551,0.000124
AMERICAN,SOMALIA,0,0,0.0,8.2e-05
AMERICAN,SPOKESMAN,1,-1,0.945016,0.000152
AMERICAN,STATE MINIST,0,0,0.0,8.2e-05
AMERICAN,STUDENT,1,-1,0.993443,1.7e-05
AMERICAN,SUPREME COURT,0,0,0.0,8.1e-05
AMERICAN,SYRIA,1,1,0.990873,0.000149
AMERICAN,TANGAIL,1,1,0.977565,0.000154
AMERICAN,THE EUROPEAN UNION,0,0,0.0,8.3e-05
AMERICAN,THE OPPOSITION,1,-1,0.996752,0.000112
AMERICAN,THE PM,0,0,0.0,8.2e-05
AMERICAN,THE UN,1,1,0.997735,4.4e-05
AMERICAN,THE US,1,1,0.959672,7.3e-05
AMERICAN,TRADER,1,-1,0.953272,0.000152
AMERICAN,TRIBUNAL,1,1,0.992753,0.000143
AMERICAN,TURKEY,1,1,0.972678,0.000138
AMERICAN,TURKISH,1,1,0.933236,0.000125
AMERICAN,UNICEF,1,1,0.989778,0.000146
AMERICAN,UNITED KINGDOM,1,1,0.869685,3.3e-05
AMERICAN,UNITED NATIONS,0,0,0.0,8.2e-05
AMERICAN,VOTER,1,-1,0.945341,8.7e-05
AMERICAN,WEST BENGAL,1,-1,0.998738,0.000117
AMERICAN,WORKER,0,0,0.0,8.2e-05
AMERICAN,WORLD HEALTH ORGANIZATION,1,1,0.967669,0.000119
ARMY OFFICER,ASSAM,1,-1,0.751459,7.1e-05
ARMY OFFICER,ASSAMESE,1,1,0.945089,0.000143
